Table ID,Line,UniqueID,Stub,Data Release
B26120,8,B26120_008,Received Food Stamps/SNAP in the past 12 months,
B26120,9,B26120_009,Did not receive Food Stamps/SNAP in the past 12 months,
B26120,10,B26120_010,Nursing facilities/skilled nursing facilities:,
B26120,11,B26120_011,Received Food Stamps/SNAP in the past 12 months,
B26120,12,B26120_012,Did not receive Food Stamps/SNAP in the past 12 months,
B26120,13,B26120_013,Noninstitutionalized group quarters population:,
B26120,14,B26120_014,Received Food Stamps/SNAP in the past 12 months,
B26120,15,B26120_015,Did not receive Food Stamps/SNAP in the past 12 months,
B26120,16,B26120_016,College/university student housing:,
B26120,17,B26120_017,Received Food Stamps/SNAP in the past 12 months,
B26120,18,B26120_018,Did not receive Food Stamps/SNAP in the past 12 months,
,,,,
B26201,,,GROUP QUARTERS TYPE (5 TYPES) BY SEX BY AGE,"1,5"
B26201,,,Universe:  Total Population,
B26201,1,B26201_001,Total:,
B26201,2,B26201_002,Under 15 years,
B26201,3,B26201_003,15 to 17 years,
B26201,4,B26201_004,18 to 24 years,
B26201,5,B26201_005,25 to 34 years,
B26201,6,B26201_006,35 to 44 years,
B26201,7,B26201_007,45 to 54 years,
B26201,8,B26201_008,55 to 64 years,
B26201,9,B26201_009,65 to 74 years,
B26201,10,B26201_010,75 to 84 years,
B26201,11,B26201_011,85 years and over,
B26201,12,B26201_012,Male:,
B26201,13,B26201_013,Under 15 years,
B26201,14,B26201_014,15 to 17 years,
B26201,15,B26201_015,18 to 24 years,
B26201,16,B26201_016,25 to 34 years,
B26201,17,B26201_017,35 to 44 years,
B26201,18,B26201_018,45 to 54 years,
B26201,19,B26201_019,55 to 64 years,
B26201,20,B26201_020,65 to 74 years,
B26201,21,B26201_021,75 to 84 years,
B26201,22,B26201_022,85 years and over,
B26201,23,B26201_023,Female:,
B26201,24,B26201_024,Under 15 years,
B26201,25,B26201_025,15 to 17 years,
B26201,26,B26201_026,18 to 24 years,
B26201,27,B26201_027,25 to 34 years,
B26201,28,B26201_028,35 to 44 years,
B26201,29,B26201_029,45 to 54 years,
B26201,30,B26201_030,55 to 64 years,
B26201,31,B26201_031,65 to 74 years,
B26201,32,B26201_032,75 to 84 years,
B26201,33,B26201_033,85 years and over,
B26201,34,B26201_034,Group quarters population:,
B26201,35,B26201_035,Under 15 years,
B26201,36,B26201_036,15 to 17 years,
B26201,37,B26201_037,18 to 24 years,
B26201,38,B26201_038,25 to 34 years,
B26201,39,B26201_039,35 to 44 years,
B26201,40,B26201_040,45 to 54 years,
B26201,41,B26201_041,55 to 64 years,
B26201,42,B26201_042,65 to 74 years,
B26201,43,B26201_043,75 to 84 years,
B26201,44,B26201_044,85 years and over,
B26201,45,B26201_045,Male:,
B26201,46,B26201_046,Under 15 years,
B26201,47,B26201_047,15 to 17 years,
B26201,48,B26201_048,18 to 24 years,
B26201,49,B26201_049,25 to 34 years,
B26201,50,B26201_050,35 to 44 years,
B26201,51,B26201_051,45 to 54 years,
B26201,52,B26201_052,55 to 64 years,
B26201,53,B26201_053,65 to 74 years,
B26201,54,B26201_054,75 to 84 years,
B26201,55,B26201_055,85 years and over,
B26201,56,B26201_056,Female:,
B26201,57,B26201_057,Under 15 years,
B26201,58,B26201_058,15 to 17 years,
B26201,59,B26201_059,18 to 24 years,
B26201,60,B26201_060,25 to 34 years,
B26201,61,B26201_061,35 to 44 years,
B26201,62,B26201_062,45 to 54 years,
B26201,63,B26201_063,55 to 64 years,
B26201,64,B26201_064,65 to 74 years,
B26201,65,B26201_065,75 to 84 years,
B26201,66,B26201_066,85 years and over,
B26201,67,B26201_067,Institutionalized group quarters population:,
B26201,68,B26201_068,Under 15 years,
B26201,69,B26201_069,15 to 17 years,
B26201,70,B26201_070,18 to 24 years,
B26201,71,B26201_071,25 to 34 years,
B26201,72,B26201_072,35 to 44 years,
B26201,73,B26201_073,45 to 54 years,
B26201,74,B26201_074,55 to 64 years,
B26201,75,B26201_075,65 to 74 years,
B26201,76,B26201_076,75 to 84 years,
B26201,77,B26201_077,85 years and over,
B26201,78,B26201_078,Male:,
B26201,79,B26201_079,Under 15 years,
B26201,80,B26201_080,15 to 17 years,
B26201,81,B26201_081,18 to 24 years,
B26201,82,B26201_082,25 to 34 years,
B26201,83,B26201_083,35 to 44 years,
B26201,84,B26201_084,45 to 54 years,
B26201,85,B26201_085,55 to 64 years,
B26201,86,B26201_086,65 to 74 years,
B26201,87,B26201_087,75 to 84 years,
B26201,88,B26201_088,85 years and over,
B26201,89,B26201_089,Female:,
B26201,90,B26201_090,Under 15 years,
B26201,91,B26201_091,15 to 17 years,
B26201,92,B26201_092,18 to 24 years,
B26201,93,B26201_093,25 to 34 years,
B26201,94,B26201_094,35 to 44 years,
B26201,95,B26201_095,45 to 54 years,
B26201,96,B26201_096,55 to 64 years,
B26201,97,B26201_097,65 to 74 years,
B26201,98,B26201_098,75 to 84 years,
B26201,99,B26201_099,85 years and over,
B26201,100,B26201_100,Adult correctional facilities:,
B26201,101,B26201_101,15 to 17 years,
B26201,102,B26201_102,18 to 24 years,
B26201,103,B26201_103,25 to 34 years,
B26201,104,B26201_104,35 to 44 years,
B26201,105,B26201_105,45 to 54 years,
B26201,106,B26201_106,55 to 64 years,
B26201,107,B26201_107,65 to 74 years,
B26201,108,B26201_108,75 to 84 years,
B26201,109,B26201_109,85 years and over,
B26201,110,B26201_110,Male:,
B26201,111,B26201_111,15 to 17 years,
B26201,112,B26201_112,18 to 24 years,
B26201,113,B26201_113,25 to 34 years,
B26201,114,B26201_114,35 to 44 years,
B26201,115,B26201_115,45 to 54 years,
B26201,116,B26201_116,55 to 64 years,
B26201,117,B26201_117,65 to 74 years,
B26201,118,B26201_118,75 to 84 years,
B26201,119,B26201_119,85 years and over,
B26201,120,B26201_120,Female:,
B26201,121,B26201_121,15 to 17 years,
B26201,122,B26201_122,18 to 24 years,
B26201,123,B26201_123,25 to 34 years,
B26201,124,B26201_124,35 to 44 years,
B26201,125,B26201_125,45 to 54 years,
B26201,126,B26201_126,55 to 64 years,
B26201,127,B26201_127,65 to 74 years,
B26201,128,B26201_128,75 to 84 years,
B26201,129,B26201_129,85 years and over,
B26201,130,B26201_130,Nursing facilities/skilled nursing facilities:,
B26201,131,B26201_131,18 to 24 years,
B26201,132,B26201_132,25 to 34 years,
B26201,133,B26201_133,35 to 44 years,
B26201,134,B26201_134,45 to 54 years,
B26201,135,B26201_135,55 to 64 years,
B26201,136,B26201_136,65 to 74 years,
B26201,137,B26201_137,75 to 84 years,
B26201,138,B26201_138,85 years and over,
B26201,139,B26201_139,Male:,
B26201,140,B26201_140,18 to 24 years,
B26201,141,B26201_141,25 to 34 years,
B26201,142,B26201_142,35 to 44 years,
B26201,143,B26201_143,45 to 54 years,
B26201,144,B26201_144,55 to 64 years,
B26201,145,B26201_145,65 to 74 years,
B26201,146,B26201_146,75 to 84 years,
B26201,147,B26201_147,85 years and over,
B26201,148,B26201_148,Female:,
B26201,149,B26201_149,18 to 24 years,
B26201,150,B26201_150,25 to 34 years,
B26201,151,B26201_151,35 to 44 years,
B26201,152,B26201_152,45 to 54 years,
B26201,153,B26201_153,55 to 64 years,
B26201,154,B26201_154,65 to 74 years,
B26201,155,B26201_155,75 to 84 years,
B26201,156,B26201_156,85 years and over,
B26201,157,B26201_157,Juvenile facilities:,
B26201,158,B26201_158,Under 15 years,
B26201,159,B26201_159,15 to 17 years,
B26201,160,B26201_160,18 to 24 years,
B26201,161,B26201_161,25 to 34 years,
B26201,162,B26201_162,Male:,
B26201,163,B26201_163,Under 15 years,
B26201,164,B26201_164,15 to 17 years,
B26201,165,B26201_165,18 to 24 years,
B26201,166,B26201_166,25 to 34 years,
B26201,167,B26201_167,Female:,
B26201,168,B26201_168,Under 15 years,
B26201,169,B26201_169,15 to 17 years,
B26201,170,B26201_170,18 to 24 years,
B26201,171,B26201_171,25 to 34 years,
B26201,172,B26201_172,Noninstitutionalized group quarters population:,
B26201,173,B26201_173,Under 15 years,
B26201,174,B26201_174,15 to 17 years,
B26201,175,B26201_175,18 to 24 years,
B26201,176,B26201_176,25 to 34 years,
B26201,177,B26201_177,35 to 44 years,
B26201,178,B26201_178,45 to 54 years,
B26201,179,B26201_179,55 to 64 years,
B26201,180,B26201_180,65 to 74 years,
B26201,181,B26201_181,75 to 84 years,
B26201,182,B26201_182,85 years and over,
B26201,183,B26201_183,Male:,
B26201,184,B26201_184,Under 15 years,
B26201,185,B26201_185,15 to 17 years,
B26201,186,B26201_186,18 to 24 years,
B26201,187,B26201_187,25 to 34 years,
B26201,188,B26201_188,35 to 44 years,
B26201,189,B26201_189,45 to 54 years,
B26201,190,B26201_190,55 to 64 years,
B26201,191,B26201_191,65 to 74 years,
B26201,192,B26201_192,75 to 84 years,
B26201,193,B26201_193,85 years and over,
B26201,194,B26201_194,Female:,
B26201,195,B26201_195,Under 15 years,
B26201,196,B26201_196,15 to 17 years,
B26201,197,B26201_197,18 to 24 years,
B26201,198,B26201_198,25 to 34 years,
B26201,199,B26201_199,35 to 44 years,
B26201,200,B26201_200,45 to 54 years,
B26201,201,B26201_201,55 to 64 years,
B26201,202,B26201_202,65 to 74 years,
B26201,203,B26201_203,75 to 84 years,
B26201,204,B26201_204,85 years and over,
B26201,205,B26201_205,College/university student housing:,
B26201,206,B26201_206,15 to 17 years,
B26201,207,B26201_207,18 to 24 years,
B26201,208,B26201_208,25 to 34 years,
B26201,209,B26201_209,35 to 44 years,
B26201,210,B26201_210,45 to 54 years,
B26201,211,B26201_211,55 to 64 years,
B26201,212,B26201_212,65 to 74 years,
B26201,213,B26201_213,Male:,
B26201,214,B26201_214,15 to 17 years,
B26201,215,B26201_215,18 to 24 years,
B26201,216,B26201_216,25 to 34 years,
B26201,217,B26201_217,35 to 44 years,
B26201,218,B26201_218,45 to 54 years,
B26201,219,B26201_219,55 to 64 years,
B26201,220,B26201_220,65 to 74 years,
B26201,221,B26201_221,Female:,
B26201,222,B26201_222,15 to 17 years,
B26201,223,B26201_223,18 to 24 years,
B26201,224,B26201_224,25 to 34 years,
B26201,225,B26201_225,35 to 44 years,
B26201,226,B26201_226,45 to 54 years,
B26201,227,B26201_227,55 to 64 years,
B26201,228,B26201_228,65 to 74 years,
B26201,229,B26201_229,Military quarters/military ships:,
B26201,230,B26201_230,15 to 17 years,
B26201,231,B26201_231,18 to 24 years,
B26201,232,B26201_232,25 to 34 years,
B26201,233,B26201_233,35 to 44 years,
B26201,234,B26201_234,45 to 54 years,
B26201,235,B26201_235,55 to 64 years,
B26201,236,B26201_236,65 to 74 years,
B26201,237,B26201_237,Male:,
B26201,238,B26201_238,15 to 17 years,
B26201,239,B26201_239,18 to 24 years,
B26201,240,B26201_240,25 to 34 years,
B26201,241,B26201_241,35 to 44 years,
B26201,242,B26201_242,45 to 54 years,
B26201,243,B26201_243,55 to 64 years,
B26201,244,B26201_244,65 to 74 years,
B26201,245,B26201_245,Female:,
B26201,246,B26201_246,15 to 17 years,
B26201,247,B26201_247,18 to 24 years,
B26201,248,B26201_248,25 to 34 years,
B26201,249,B26201_249,35 to 44 years,
B26201,250,B26201_250,45 to 54 years,
B26201,251,B26201_251,55 to 64 years,
B26201,252,B26201_252,65 to 74 years,
B26201,253,B26201_253,Household population,
,,,,
B26202,,,MEDIAN AGE BY GROUP QUARTERS TYPE (5 TYPES),"1,5"
B26202,,,Universe:  Total Population,
B26202,0.5,,Median age --,
B26202,1,B26202_001,Total:,
B26202,2,B26202_002,Group quarters population:,
B26202,3,B26202_003,Institutionalized group quarters population:,
B26202,4,B26202_004,Adult correctional facilities,
B26202,5,B26202_005,Nursing facilities/skilled nursing facilities,
B26202,6,B26202_006,Juvenile facilities,
B26202,7,B26202_007,Noninstitutionalized group quarters population:,
B26202,8,B26202_008,College/university student housing,
B26202,9,B26202_009,Military quarters/military ships,
B26202,10,B26202_010,Household population,
,,,,
B26203,,,GROUP QUARTERS TYPE (5 TYPES),"1,5"
B26203,,,Universe:  Total Population,
B26203,1,B26203_001,Total:,
B26203,2,B26203_002,Group quarters population:,
B26203,3,B26203_003,Institutionalized group quarters population:,
B26203,4,B26203_004,Adult correctional facilities,
B26203,5,B26203_005,Nursing facilities/skilled nursing facilities,
B26203,6,B26203_006,Juvenile facilities,
B26203,7,B26203_007,Noninstitutionalized group quarters population:,
B26203,8,B26203_008,College/university student housing,
B26203,9,B26203_009,Military quarters/military ships,
B26203,10,B26203_010,Household population,
,,,,
B26203A,,,GROUP QUARTERS TYPE (5 TYPES) (WHITE ALONE),"1,5"
B26203A,,,Universe:  White alone population,
B26203A,1,B26203A_001,Total:,
B26203A,2,B26203A_002,Group quarters population:,
B26203A,3,B26203A_003,Institutionalized group quarters population:,
B26203A,4,B26203A_004,Adult correctional facilities,
B26203A,5,B26203A_005,Nursing facilities/skilled nursing facilities,
B26203A,6,B26203A_006,Juvenile facilities,
B26203A,7,B26203A_007,Noninstitutionalized group quarters population:,
B26203A,8,B26203A_008,College/university student housing,
B26203A,9,B26203A_009,Military quarters/military ships,
B26203A,10,B26203A_010,Household population,
,,,,
B26203B,,,GROUP QUARTERS TYPE (5 TYPES) (BLACK OR AFRICAN AMERICAN ALONE),"1,5"
B26203B,,,Universe:  Black or African American alone population,
B26203B,1,B26203B_001,Total:,
B26203B,2,B26203B_002,Group quarters population:,
B26203B,3,B26203B_003,Institutionalized group quarters population:,
B26203B,4,B26203B_004,Adult correctional facilities,
B26203B,5,B26203B_005,Nursing facilities/skilled nursing facilities,
B26203B,6,B26203B_006,Juvenile facilities,
B26203B,7,B26203B_007,Noninstitutionalized group quarters population:,
B26203B,8,B26203B_008,College/university student housing,
B26203B,9,B26203B_009,Military quarters/military ships,
B26203B,10,B26203B_010,Household population,
,,,,
B26203C,,,GROUP QUARTERS TYPE (5 TYPES) (AMERICAN INDIAN AND ALASKA NATIVE ALONE),"1,5"
B26203C,,,Universe:  American Indian and Alaska Native alone population,
B26203C,1,B26203C_001,Total:,
B26203C,2,B26203C_002,Group quarters population:,
B26203C,3,B26203C_003,Institutionalized group quarters population:,
B26203C,4,B26203C_004,Adult correctional facilities,
B26203C,5,B26203C_005,Nursing facilities/skilled nursing facilities,
B26203C,6,B26203C_006,Juvenile facilities,
B26203C,7,B26203C_007,Noninstitutionalized group quarters population:,
B26203C,8,B26203C_008,College/university student housing,
B26203C,9,B26203C_009,Military quarters/military ships,
B26203C,10,B26203C_010,Household population,
,,,,
B26203D,,,GROUP QUARTERS TYPE (5 TYPES) (ASIAN ALONE),"1,5"
B26203D,,,Universe:  Asian alone population,
B26203D,1,B26203D_001,Total:,
B26203D,2,B26203D_002,Group quarters population:,
B26203D,3,B26203D_003,Institutionalized group quarters population:,
B26203D,4,B26203D_004,Adult correctional facilities,
B26203D,5,B26203D_005,Nursing facilities/skilled nursing facilities,
B26203D,6,B26203D_006,Juvenile facilities,
B26203D,7,B26203D_007,Noninstitutionalized group quarters population:,
B26203D,8,B26203D_008,College/university student housing,
B26203D,9,B26203D_009,Military quarters/military ships,
B26203D,10,B26203D_010,Household population,
,,,,
B26203E,,,GROUP QUARTERS TYPE (5 TYPES) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),"1,5"
B26203E,,,Universe: Native Hawaiian and Other Pacific Islander alone population,
B26203E,1,B26203E_001,Total:,
B26203E,2,B26203E_002,Group quarters population:,
B26203E,3,B26203E_003,Institutionalized group quarters population:,
B26203E,4,B26203E_004,Adult correctional facilities,
B26203E,5,B26203E_005,Nursing facilities/skilled nursing facilities,
B26203E,6,B26203E_006,Juvenile facilities,
B26203E,7,B26203E_007,Noninstitutionalized group quarters population:,
B26203E,8,B26203E_008,College/university student housing,
B26203E,9,B26203E_009,Military quarters/military ships,
B26203E,10,B26203E_010,Household population,
,,,,
B26203F,,,GROUP QUARTERS TYPE (5 TYPES) (SOME OTHER RACE ALONE),"1,5"
B26203F,,,Universe:  Some other race alone population,
B26203F,1,B26203F_001,Total:,
B26203F,2,B26203F_002,Group quarters population:,
B26203F,3,B26203F_003,Institutionalized group quarters population:,
B26203F,4,B26203F_004,Adult correctional facilities,
B26203F,5,B26203F_005,Nursing facilities/skilled nursing facilities,
B26203F,6,B26203F_006,Juvenile facilities,
B26203F,7,B26203F_007,Noninstitutionalized group quarters population:,
B26203F,8,B26203F_008,College/university student housing,
B26203F,9,B26203F_009,Military quarters/military ships,
B26203F,10,B26203F_010,Household population,
,,,,
B26203G,,,GROUP QUARTERS TYPE (5 TYPES) (TWO OR MORE RACES),"1,5"
B26203G,,,Universe:  Two or more races population,
B26203G,1,B26203G_001,Total:,
B26203G,2,B26203G_002,Group quarters population:,
B26203G,3,B26203G_003,Institutionalized group quarters population:,
B26203G,4,B26203G_004,Adult correctional facilities,
B26203G,5,B26203G_005,Nursing facilities/skilled nursing facilities,
B26203G,6,B26203G_006,Juvenile facilities,
B26203G,7,B26203G_007,Noninstitutionalized group quarters population:,
B26203G,8,B26203G_008,College/university student housing,
B26203G,9,B26203G_009,Military quarters/military ships,
B26203G,10,B26203G_010,Household population,
